,client_id,activation_id,start_time,end_time,diff
0,83.0,3aa8cecf437f45cfa8cecf437f45cf76,1600855570.217607,1600855591.9596312,21.742024183273315
1,30.0,5dd61091c012417e961091c012c17e54,1600855570.3299682,1600855595.9413161,25.611347913742065
2,56.0,74d3454782c240e293454782c220e23c,1600855570.432779,1600855592.0401568,21.607377767562866
3,24.0,a767a491f73b444ca7a491f73be44c34,1600855570.538993,1600855598.8233669,28.284373998641968
4,16.0,0d6d810b56f445e9ad810b56f4c5e96b,1600855570.646592,1600855587.449101,16.80250906944275
5,23.0,be726a1dea8a4c4cb26a1dea8afc4cf2,1600855570.749988,1600855592.0865521,21.33656406402588
6,2.0,9af2cdef1aa94f5cb2cdef1aa9bf5cde,1600855570.854282,1600855582.6348171,11.780535221099854
7,27.0,eb2dafefd0e840c6adafefd0e8b0c6ca,1600855570.9640372,1600855595.986515,25.022477865219116
8,28.0,4c6dbc5e56f84e8cadbc5e56f8fe8c73,1600855571.071347,1600855592.129781,21.058434009552002
9,13.0,0a21118c72cf4729a1118c72cfe72961,1600855571.181761,1600855600.8803148,29.698553800582886
10,99.0,2adf6fff36a94ce49f6fff36a93ce46c,1600855571.29145,1600855596.036404,24.744953870773315
11,92.0,f2df78be87a441709f78be87a45170cf,1600855571.3994381,1600855592.2133188,20.813880681991577
12,76.0,84151901d2404a60951901d2405a60d4,1600855571.511352,1600855587.694817,16.183465003967285
13,14.0,441c5d1c296548a89c5d1c296578a853,1600855571.62009,1600855598.870838,27.25074791908264
14,0.0,9dca809ae54745558a809ae547f555e7,1600855571.724909,1600855596.08323,24.358320951461792
15,21.0,67c89c81a45d4b48889c81a45d5b4884,1600855571.836499,1600855602.561296,30.724797010421753
16,3.0,38a0c41123294797a0c41123297797c3,1600855571.9505448,1600855583.002622,11.052077054977417
17,29.0,ad19ead7bd184be399ead7bd183be3bf,1600855572.063309,1600855592.341524,20.278214931488037
18,61.0,3fcfe39e88ea428f8fe39e88eab28f02,1600855572.18911,1600855596.126801,23.93769097328186
19,79.0,fee081e8b47e4c46a081e8b47e8c46ff,1600855572.346875,1600855592.3852532,20.03837823867798
20,35.0,5cc2904a212c46b282904a212cf6b2a5,1600855572.458186,1600855598.914992,26.456806182861328
21,11.0,a04a9b205b74448d8a9b205b74d48d38,1600855572.564437,1600855592.430475,19.86603808403015
22,84.0,f93a74849bf2484dba74849bf2584d5d,1600855572.673207,1600855596.168446,23.49523901939392
23,44.0,c04da671ee704a778da671ee709a7793,1600855572.784179,1600855592.480006,19.6958270072937
24,73.0,75b3a6790aa6401fb3a6790aa6601fd8,1600855572.895328,1600855600.924253,28.0289249420166
25,5.0,5b5c2a32789e4b889c2a32789eeb8816,1600855573.005951,1600855583.312904,10.306952953338623
26,25.0,2cccea4c6e3643bd8cea4c6e3633bdf1,1600855573.120492,1600855592.5272489,19.40675687789917
27,77.0,b27a9facbefa4cceba9facbefaacce51,1600855573.230413,1600855596.211505,22.98109197616577
28,74.0,2981437ab784400e81437ab784c00e02,1600855573.338454,1600855592.571952,19.233498096466064
29,62.0,f3f4737738ec4cf4b4737738ec1cf49d,1600855573.4476218,1600855598.9586828,25.51106095314026
30,65.0,fe53f17df49a4d8293f17df49a2d825c,1600855573.5557241,1600855592.619553,19.063828945159912
31,1.0,0e2b22c65e194eb7ab22c65e19aeb78a,1600855573.665937,1600855620.037666,46.371729135513306
32,18.0,68bd498c49b443d3bd498c49b463d322,1600855573.771991,1600855609.50722,35.73522901535034
33,48.0,f36fcbc89476475fafcbc89476175f03,1600855573.877525,1600855596.341501,22.46397590637207
34,36.0,5b879fc6013a4895879fc6013aa895a6,1600855573.98652,1600855592.7526212,18.766101121902466
35,78.0,c24d29a808da4a078d29a808daba07f0,1600855574.095264,1600855599.051062,24.955798149108887
36,6.0,d9a4ed905857407fa4ed905857307f12,1600855574.206754,1600855583.718425,9.51167106628418
37,89.0,4cbec5f346aa47a4bec5f346aa57a4b5,1600855574.31994,1600855592.796553,18.47661280632019
38,91.0,cc302024697a4657b02024697ae657a7,1600855574.434687,1600855596.388629,21.95394206047058
39,10.0,0a106b3f75534763906b3f75539763d6,1600855574.540695,1600855592.8431292,18.30243420600891
40,12.0,321d9b80655048499d9b806550484966,1600855574.647288,1600855601.006537,26.359248876571655
41,53.0,79a61aff84404197a61aff8440419784,1600855574.752667,1600855592.886255,18.133588075637817
42,87.0,1cb5d1b9a1d5403cb5d1b9a1d5a03c8e,1600855574.862537,1600855608.211843,33.34930610656738
43,54.0,7e0635dd169448908635dd1694389010,1600855574.966722,1600855592.931063,17.964340925216675
44,95.0,fc46f79fec6d4d9886f79fec6d7d98ec,1600855575.070356,1600855596.471601,21.4012451171875
45,32.0,aa351ec865da4b20b51ec865dabb2018,1600855575.174892,1600855599.139999,23.965106964111328
46,19.0,74830ea0e6654b9b830ea0e6658b9b64,1600855575.281279,1600855679.481714,104.200434923172
47,26.0,cc4e2ef13bd94a098e2ef13bd9da09d0,1600855575.391343,1600855599.18453,23.793186902999878
48,60.0,09936965203f4f9a936965203f1f9a79,1600855575.5482318,1600855596.594207,21.04597520828247
49,55.0,e64fe606d0e44e538fe606d0e40e5366,1600855575.655797,1600855601.0894191,25.433622121810913
50,9.0,9301cd807f914d0281cd807f91ad02c8,1600855575.764823,1600855584.308644,8.543821096420288
51,96.0,5f1ea6823e5542999ea6823e55929918,1600855575.873099,1600855593.181349,17.308249950408936
52,17.0,140bd526c3774c188bd526c377ec180b,1600855575.9808168,1600855596.6396239,20.658807039260864
53,59.0,b1fbe6c39c3746c0bbe6c39c3786c0c8,1600855576.106786,1600855599.2297359,23.122949838638306
54,57.0,276931f8843143c8a931f88431b3c834,1600855576.216067,1600855596.6973288,20.481261730194092
55,41.0,acdb0f56b28a4b4c9b0f56b28a8b4c43,1600855576.321632,1600855593.303843,16.982211112976074
56,64.0,9993fd4f55b0441993fd4f55b0e41956,1600855576.425936,1600855602.73746,26.311523914337158
57,45.0,c13d0f552c264281bd0f552c26a281ca,1600855576.535786,1600855609.553257,33.01747107505798
58,97.0,12241355d14b42cfa41355d14b92cf8d,1600855576.6417239,1600855593.385213,16.743489027023315
59,8.0,f2f82b6c563f45a3b82b6c563f85a391,1600855576.7488909,1600855584.63471,7.88581919670105
