,client_id,activation_id,start_time,end_time,diff
0,91.0,73aac481a0cd4debaac481a0cd2deb59,1600856041.3722398,1600856069.681022,28.30878210067749
1,88.0,29ce880eaaeb48438e880eaaeb3843ed,1600856041.488053,1600856058.652586,17.164532899856567
2,84.0,ad4759b8ea0f416f8759b8ea0f716f82,1600856041.595068,1600856063.283127,21.688059091567993
3,30.0,849d84dd02e440829d84dd02e4f082fa,1600856041.705917,1600856067.0711539,25.36523699760437
4,78.0,98aa67ace5d54f32aa67ace5d5cf323b,1600856041.816789,1600856058.755042,16.938253164291382
5,47.0,19fcd52a496f42a5bcd52a496f22a534,1600856041.924979,1600856063.3278651,21.402886152267456
6,35.0,e96161a43ce4407ba161a43ce4c07bba,1600856042.03246,1600856058.796845,16.764384984970093
7,7.0,f380714ebbf74fb380714ebbf71fb3bd,1600856042.143925,1600856053.946781,11.802855968475342
8,46.0,3f3c3628c7b14e79bc3628c7b1ce7947,1600856042.2546382,1600856071.755024,29.500385761260986
9,13.0,d43811ee7f794d44b811ee7f79ed44d2,1600856042.361778,1600856063.372053,21.01027488708496
10,60.0,89ce4a43765b43068e4a43765b13063c,1600856042.46804,1600856067.115618,24.64757800102234
11,67.0,4a038438c186412f838438c186712f4b,1600856042.5720341,1600856063.417322,20.845287799835205
12,52.0,3cde6d23fa8c4b309e6d23fa8cdb30a9,1600856042.676681,1600856069.729307,27.05262589454651
13,50.0,ea98d8a4c5ed443498d8a4c5ed1434f3,1600856042.780069,1600856063.46081,20.68074083328247
14,42.0,6a49019ddefc4db589019ddefc6db5ac,1600856042.892001,1600856059.0381079,16.146106958389282
15,40.0,cef91f252e59428cb91f252e59728c58,1600856043.00366,1600856067.160834,24.157174110412598
16,95.0,c8492a1958904f2b892a195890ff2b87,1600856043.1107578,1600856063.505383,20.394625186920166
17,61.0,0c7c3783722a4a42bc3783722aca4241,1600856043.220623,1600856073.318528,30.097904920578003
18,72.0,cf232c6104114ba0a32c6104116ba086,1600856043.33076,1600856063.550569,20.21980905532837
19,83.0,7117408ebfa6456597408ebfa6256517,1600856043.440429,1600856067.204837,23.764408111572266
20,44.0,568e4fed60dd48208e4fed60dd1820ff,1600856043.562167,1600856063.5978281,20.035661220550537
21,37.0,4f12f03e1235457e92f03e1235157e8a,1600856043.671414,1600856069.778304,26.106890201568604
22,99.0,74c6fbde19274e7886fbde19272e78aa,1600856043.789998,1600856063.644589,19.854590892791748
23,15.0,4ab20749727847f1b20749727847f10c,1600856043.9085271,1600856067.248481,23.339953899383545
24,65.0,3798a33e32734e8d98a33e3273ae8d7f,1600856044.015892,1600856059.4368079,15.420915842056274
25,29.0,9b19c39da371429899c39da3711298cc,1600856044.126782,1600856063.688904,19.562122106552124
26,97.0,0d630311147544a0a303111475f4a03a,1600856044.23372,1600856071.7971,27.563380002975464
27,58.0,55868cd116ee4c0f868cd116ee9c0f24,1600856044.341904,1600856063.736682,19.39477801322937
28,56.0,8d9c0cd2ab0746a39c0cd2ab0756a3d8,1600856044.453986,1600856067.291161,22.837175130844116
