,client_id,activation_id,start_time,end_time,diff
0,93.0,a35eb8bc75c844069eb8bc75c84406de,1600856163.399264,1600856185.84129,22.442025899887085
1,84.0,3b7cc4c0afdb4053bcc4c0afdbb05380,1600856163.498809,1600856181.297709,17.79889988899231
2,37.0,75641ab5024741ada41ab50247b1ad3a,1600856163.6020439,1600856189.569349,25.967305183410645
3,56.0,eea34615fd98461da34615fd98261d94,1600856163.708981,1600856181.345803,17.63682198524475
4,14.0,cba6c5a7125748b5a6c5a71257b8b558,1600856163.813836,1600856185.8964381,22.08260202407837
5,13.0,0963c9a6315443aba3c9a6315403ab31,1600856163.910778,1600856181.394963,17.484184980392456
6,19.0,30a34fd2b2924f12a34fd2b2927f12c8,1600856164.008737,1600856192.3081899,28.299452781677246
7,44.0,7e09422758774c8189422758778c81de,1600856164.127239,1600856181.4401731,17.312934160232544
8,99.0,f6edc45081434e0fadc4508143fe0f1f,1600856164.2355998,1600856185.9514182,21.715818405151367
9,82.0,e9c5a1d9c95f43cd85a1d9c95f23cd45,1600856164.356025,1600856181.485588,17.129563093185425
10,54.0,f65733841e0c46e59733841e0cd6e5ee,1600856164.4773839,1600856189.623355,25.145971059799194
11,75.0,b5b8955e21e340e1b8955e21e330e1f7,1600856164.584842,1600856181.529723,16.944880962371826
12,29.0,63e456dda13a47f4a456dda13ab7f4c4,1600856164.689844,1600856185.996962,21.30711817741394
13,55.0,349c92d2854a41a29c92d2854a81a234,1600856164.79676,1600856181.574105,16.777344942092896
14,95.0,4d8a581dac01452e8a581dac01d52e84,1600856164.904248,1600856194.2221289,29.317880868911743
15,67.0,a5898d4bb5cc485f898d4bb5ccd85faf,1600856165.0137012,1600856181.619958,16.60625672340393
16,78.0,a43692ac66d64a1db692ac66d6fa1d46,1600856165.121742,1600856186.0415869,20.91984486579895
17,69.0,d78098bc78b046308098bc78b06630c5,1600856165.22285,1600856189.6803782,24.457528114318848
18,52.0,108cb2a4d1a64d228cb2a4d1a67d22d0,1600856165.323933,1600856186.087952,20.764019012451172
19,3.0,d3f6eb821a9749e1b6eb821a9779e1a6,1600856165.425302,1600856176.7390962,11.313794136047363
20,57.0,76f7608c9ceb4fe7b7608c9ceb3fe75d,1600856165.528086,1600856181.7524831,16.2243971824646
21,91.0,bdd53d4e767e4f6c953d4e767e3f6cd8,1600856165.629468,1600856192.348961,26.71949315071106
22,30.0,df42202c36744fdc82202c36746fdc44,1600856165.7244139,1600856186.133141,20.408727169036865
23,0.0,bbb5f34a666849c6b5f34a666809c6f6,1600856165.8267908,1600856189.730304,23.903513193130493
24,49.0,e5b45a3654974dd7b45a365497bdd79a,1600856165.932578,1600856186.1770399,20.24446177482605
25,96.0,1add472ba3aa46939d472ba3aa96938e,1600856166.0342588,1600856195.775677,29.74141812324524
26,61.0,fb2f5b99fb3b49d4af5b99fb3bd9d4f9,1600856166.136786,1600856186.224215,20.08742904663086
27,34.0,ae395210864644c0b95210864644c09f,1600856166.2409432,1600856189.780596,23.539652824401855
28,73.0,65a05ef2959f4ffda05ef2959f5ffd94,1600856166.34389,1600856186.270678,19.926788091659546
29,58.0,b940229007c94bf980229007c9dbf947,1600856166.465997,1600856192.3950431,25.929046154022217
30,47.0,7ef5925dc6514340b5925dc6513340ed,1600856166.5760572,1600856186.313934,19.737876892089844
31,33.0,67d852f25c1542659852f25c1522658b,1600856166.680898,1600856189.828771,23.147873163223267
32,8.0,0c2de90418bf4534ade90418bf7534e1,1600856166.7961102,1600856177.235602,10.439491748809814
33,51.0,8828ac905780481ea8ac905780881e52,1600856166.9053,1600856186.3586822,19.45338225364685
34,94.0,6bf464b177ee4b8fb464b177ee1b8fc7,1600856167.010369,1600856194.265855,27.255486011505127
35,35.0,ca842137c6974834842137c697a83446,1600856168.187596,1600856186.402003,18.214406967163086
36,89.0,997b02506ed64208bb02506ed6020810,1600856168.292447,1600856189.8790069,21.586559772491455
37,17.0,28a9181b0ad2414aa9181b0ad2a14a40,1600856168.392885,1600856186.4484448,18.055559873580933
38,1.0,adc03ff5a2d34a06803ff5a2d39a0671,1600856168.4936142,1600856192.438619,23.94500470161438
39,2.0,59feeab7e7064c46beeab7e706ec464e,1600856168.59627,1600856177.4819,8.885629892349243
