,client_id,activation_id,start_time,end_time,diff
0,55.0,c54c48d536c6447c8c48d536c6947cba,1600856840.556445,1600856852.9724412,12.415996313095093
1,76.0,5b425d27f1094cfd825d27f109fcfd40,1600856840.656527,1600856857.602242,16.945714950561523
2,96.0,bb5e510647ed45449e510647ed35442b,1600856840.762571,1600856853.073494,12.310922861099243
3,40.0,55d6bf03a03848ce96bf03a038a8cead,1600856840.8651679,1600856882.625233,41.76006507873535
4,83.0,a279c3b8770a401ab9c3b8770a701a20,1600856840.966149,1600856857.64936,16.683210849761963
5,4.0,f343e5c740914ec083e5c740916ec059,1600856841.069813,1600856853.168772,12.098958969116211
6,63.0,ceef5b62a28246a9af5b62a282e6a9ac,1600856841.172093,1600856861.057323,19.88523006439209
7,68.0,c8fafce2970047edbafce29700a7ed44,1600856841.271011,1600856853.2140381,11.943027019500732
8,15.0,70776b4f9c494411b76b4f9c49a4119f,1600856841.37165,1600856857.697001,16.325350999832153
9,38.0,f76be9a7919044f7abe9a7919094f728,1600856841.475588,1600856853.263272,11.787683963775635
10,30.0,9cd3f526e1834de093f526e1832de0ec,1600856841.5802822,1600856863.4169228,21.83664059638977
11,69.0,8769a8d2905f44e3a9a8d2905f84e3fe,1600856841.6910431,1600856853.3119721,11.62092900276184
12,20.0,74047d17b52d4e70847d17b52d3e70b2,1600856841.791065,1600856857.7394078,15.94834280014038
13,50.0,426c7cddce954b6eac7cddce953b6eb3,1600856841.893905,1600856853.362168,11.468263149261475
14,25.0,e3052315ae794510852315ae79e51078,1600856842.000531,1600856861.101494,19.10096311569214
15,89.0,c8f0c1e1abdb4e29b0c1e1abdb9e29f4,1600856842.11135,1600856853.4083898,11.29703974723816
16,64.0,919576baed6945d19576baed6985d118,1600856842.2200499,1600856857.7822342,15.56218433380127
17,51.0,1e82e4b32fed468482e4b32fed9684e9,1600856842.3238468,1600856853.458071,11.13422417640686
18,92.0,42daa0fb93a54cf49aa0fb93a51cf4b0,1600856842.428569,1600856865.151523,22.722954034805298
19,33.0,934f49ee506a4fc98f49ee506a0fc9c8,1600856842.532757,1600856853.504076,10.97131896018982
20,88.0,80512448c9fc4f87912448c9fcbf8711,1600856842.6367989,1600856857.825454,15.188655138015747
21,11.0,3584a9ea74244d0e84a9ea74249d0e79,1600856842.732438,1600856853.548459,10.816020965576172
22,59.0,b09c291660634a389c29166063ea38ff,1600856842.826357,1600856884.8143868,41.98802995681763
23,72.0,48e81b638e224111a81b638e22c1119b,1600856842.926569,1600856857.879016,14.952446937561035
24,93.0,1de208821b6c4399a208821b6ca3995f,1600856843.024933,1600856861.191227,18.16629385948181
25,14.0,2978a3d4084f4bd5b8a3d4084f5bd5d3,1600856843.128636,1600856857.927108,14.798472166061401
26,36.0,57e46bdb6f5f4944a46bdb6f5f7944d0,1600856843.229219,1600856853.717697,10.488477945327759
27,56.0,7f1d1071337042ac9d10713370c2aca9,1600856843.330653,1600856863.5156312,20.184978246688843
28,17.0,41d5dde69c744c3395dde69c746c33b1,1600856843.43344,1600856857.973749,14.540308952331543
29,3.0,e955616e03344b1d95616e0334fb1d90,1600856843.539265,1600856853.801717,10.262452125549316
30,9.0,9a66121a97a14cc4a6121a97a14cc4a2,1600856843.642776,1600856861.238094,17.59531807899475
31,27.0,4b856a271f5c4619856a271f5ca6193d,1600856843.7383192,1600856858.016712,14.278392791748047
32,73.0,0f94de9d611c4d7494de9d611c5d74b7,1600856843.8408058,1600856865.198911,21.358105182647705
33,34.0,bf8605049f7b4bfe8605049f7b7bfec9,1600856843.9544551,1600856853.992248,10.037792921066284
34,66.0,6b77b69277ce4934b7b69277cee9341a,1600856844.050903,1600856858.067123,14.016219854354858
35,6.0,b46f7528eb2c413caf7528eb2c213c8d,1600856844.1624372,1600856854.040401,9.877963781356812
36,1.0,9d3f2b41a26847b6bf2b41a26847b6db,1600856844.26454,1600856861.283131,17.018590927124023
37,77.0,db5e51f40b9c450f9e51f40b9c950fda,1600856844.3645718,1600856854.084149,9.719577074050903
38,23.0,b5241c06d94e41c1a41c06d94e61c1b7,1600856844.467772,1600856858.111902,13.644129991531372
39,16.0,29e45591adf74530a45591adf77530a2,1600856844.585972,1600856863.561273,18.975301027297974
40,91.0,75e4d517f98b44e1a4d517f98b64e1a6,1600856844.691349,1600856858.158467,13.46711802482605
41,75.0,09aae8c04902445daae8c04902745d17,1600856844.797054,1600856861.326298,16.52924394607544
42,58.0,5a52497818e0450292497818e0d502c2,1600856845.913671,1600856858.207059,12.29338788986206
43,32.0,3385905477a4443685905477a4b436d6,1600856846.0230742,1600856866.617242,20.594167947769165
44,0.0,15bf1d55c4644652bf1d55c464b652ce,1600856846.130539,1600856861.372971,15.242432117462158
45,7.0,c6139647a1f64562939647a1f6a56227,1600856846.23117,1600856854.370908,8.139738082885742
46,54.0,7c9031848a9848ea9031848a9898eaa7,1600856846.3344269,1600856858.2966452,11.962218284606934
47,39.0,5eced9e567b3471f8ed9e567b3171f78,1600856846.4263182,1600856863.607191,17.180872917175293
48,53.0,2839148298cf44cdb9148298cf14cd54,1600856846.54208,1600856858.343714,11.801634073257446
49,41.0,6ee4819306f84593a4819306f895930b,1600856846.637076,1600856861.41452,14.777444124221802
50,52.0,95b1a6cbd81c4bc6b1a6cbd81c2bc6f3,1600856846.754362,1600856858.3915882,11.637226104736328
51,37.0,2ad1aed7f59c47c391aed7f59c87c3fd,1600856846.854218,1600856865.245358,18.39113998413086
52,65.0,53a8096d33024568a8096d3302c568d5,1600856846.957778,1600856858.439004,11.481225967407227
53,19.0,ad6c14c7a29f4f54ac14c7a29f4f54ab,1600856847.060009,1600856861.456176,14.396167039871216
54,13.0,fa5e76793ebf4e089e76793ebf1e0885,1600856847.161431,1600856863.6513548,16.48992371559143
