,client_id,activation_id,start_time,end_time,diff
0,91.0,d72de16c9b404688ade16c9b40b6882b,1600856584.7001998,1600856601.858273,17.15807318687439
1,88.0,00854f06e3084b30854f06e3088b303e,1600856584.798219,1600856607.836843,23.038624048233032
2,84.0,4d97ffa3f3ef4bbc97ffa3f3efebbc41,1600856584.8970098,1600856597.216935,12.31992506980896
3,30.0,9415f6d006f048e995f6d006f078e916,1600856584.99924,1600856601.904523,16.905282974243164
4,78.0,c413a922389f450a93a922389f050a37,1600856585.097034,1600856597.264721,12.167686939239502
5,47.0,4fc53ddeb86147e1853ddeb86197e192,1600856585.19371,1600856605.391777,20.19806694984436
6,35.0,1ae15ac1b4b744a3a15ac1b4b7d4a3ab,1600856585.293685,1600856601.954473,16.66078805923462
7,7.0,b0276165e1c347b5a76165e1c3a7b5ce,1600856585.3899689,1600856597.350999,11.96103024482727
8,46.0,18ef6c73152b4454af6c73152b24547d,1600856585.493262,1600856609.634169,24.140907049179077
9,13.0,7b93dc1f79984d3393dc1f79985d33b1,1600856585.59779,1600856597.400536,11.802746057510376
10,60.0,4a816c8b32224c5d816c8b3222bc5d15,1600856585.701026,1600856602.000195,16.299169063568115
11,67.0,844df1ba80de49d38df1ba80de99d301,1600856585.803509,1600856597.447208,11.643698930740356
12,52.0,3df9e2a153054fffb9e2a153056fffee,1600856585.906229,1600856605.4389,19.532670974731445
13,50.0,d7178f6a2c0a4041978f6a2c0ac041a6,1600856586.010221,1600856607.879769,21.869548082351685
14,42.0,344d7a124b344f3e8d7a124b343f3e94,1600856586.110386,1600856597.541228,11.430842161178589
15,40.0,a5d0c2f5d671463190c2f5d671763113,1600856586.211562,1600856602.08778,15.87621808052063
16,95.0,0d19aa794d29470c99aa794d29970c98,1600856586.3179252,1600856597.585848,11.26792287826538
17,61.0,0dc2fec3c09c443382fec3c09c6433d5,1600856586.414149,1600856605.484208,19.070059061050415
18,72.0,33f9e038fe2d4feeb9e038fe2dffee87,1600856586.530717,1600856611.141831,24.611114025115967
19,83.0,8b9ab456eeb14c8b9ab456eeb1bc8b42,1600856586.670841,1600856602.1742332,15.503392219543457
20,44.0,78611775b65c46e3a11775b65c76e314,1600856586.8114922,1600856605.5332348,18.721742630004883
21,37.0,47b78a99205d4e51b78a99205d3e5146,1600856586.915197,1600856602.220667,15.305469989776611
22,99.0,fca1f102d051476ba1f102d051476b9b,1600856587.0141382,1600856609.6836,22.669461727142334
23,15.0,c05f797178c9464d9f797178c9e64d77,1600856587.112997,1600856597.8758368,10.762839794158936
