,client_id,activation_id,start_time,end_time,diff
0,93.0,9dd9116f58294a4a99116f58291a4ae9,1600856694.0958982,1600856705.4536881,11.357789993286133
1,84.0,8926d8a4652046f7a6d8a46520e6f730,1600856694.195798,1600856710.123439,15.927641153335571
2,37.0,f2e2ad53c9664c1da2ad53c9663c1da8,1600856694.2966652,1600856705.495716,11.199050903320312
3,56.0,69163ab18521451e963ab18521651ee6,1600856694.393753,1600856713.639508,19.245754957199097
4,14.0,5c8acab734c841838acab734c8118377,1600856694.496187,1600856710.170486,15.674299001693726
5,13.0,2d69b15f1ffc4b2ba9b15f1ffc7b2b2f,1600856694.597881,1600856716.068222,21.470340967178345
6,19.0,540372ccabaf48028372ccabaf88021b,1600856694.69982,1600856705.677268,10.977447986602783
7,44.0,f6860637d1984f95860637d1988f9554,1600856694.8007638,1600856710.215882,15.415118217468262
8,99.0,cc2b93682883468fab93682883168f97,1600856694.899074,1600856705.718174,10.81909990310669
9,82.0,8bf4db5fcdc84dafb4db5fcdc8adafdc,1600856695.003284,1600856713.6880379,18.684753894805908
10,54.0,cafaec2cb49e43ebbaec2cb49e53ebf3,1600856695.11065,1600856705.759252,10.64860200881958
11,75.0,4a78a907eb404fe8b8a907eb405fe8d4,1600856695.208576,1600856710.2657769,15.057200908660889
12,29.0,7c79036620324681b9036620325681cc,1600856695.308223,1600856717.792758,22.484534978866577
13,55.0,aa3db2331c6840cbbdb2331c6830cba7,1600856695.4083421,1600856710.312644,14.904301881790161
14,95.0,71d4c5d0524d49a394c5d0524d29a3da,1600856695.50813,1600856713.736161,18.228030920028687
15,67.0,cac6fb31c39c480986fb31c39cc80987,1600856695.608497,1600856710.358947,14.750450134277344
16,78.0,162435d9902042f7a435d9902042f7da,1600856695.711814,1600856705.955702,10.243888139724731
17,69.0,9f9f1a4facdb4c579f1a4facdb9c5774,1600856695.81426,1600856716.112509,20.298249006271362
18,52.0,c6f3ce3dbdee4a97b3ce3dbdee8a9721,1600856695.913995,1600856710.405287,14.491291999816895
19,3.0,d420b37e778346a5a0b37e7783b6a53d,1600856696.0163379,1600856706.040159,10.023821115493774
20,57.0,e9be18ef7e0a43b7be18ef7e0ac3b74e,1600856696.116954,1600856713.782413,17.665458917617798
21,91.0,b4e191a9c9304a2da191a9c9309a2d34,1600856696.218806,1600856706.104424,9.885617971420288
22,30.0,9490e056bb88429490e056bb88529485,1600856696.316124,1600856710.452885,14.136760950088501
23,0.0,49f57bfaaed54841b57bfaaed5084127,1600856696.4179032,1600856719.255967,22.838063716888428
24,49.0,1eea19585fa945fcaa19585fa9b5fcf9,1600856696.519337,1600856710.499785,13.980448007583618
25,96.0,1d1fd3b2c32345559fd3b2c3237555ba,1600856696.6174028,1600856713.8260841,17.208681344985962
26,61.0,55ea60ec5abb41f9aa60ec5abb31f960,1600856696.715018,1600856710.549817,13.83479905128479
27,34.0,0729d2b2f6ca4190a9d2b2f6caf19092,1600856696.8184881,1600856706.318912,9.500423908233643
28,73.0,214b361d9cc94abe8b361d9cc9babeef,1600856696.922048,1600856716.1546628,19.232614755630493
29,58.0,cb2e5a23e3cf4331ae5a23e3cf233104,1600856697.0273678,1600856710.599543,13.57217526435852
30,47.0,42e460fac74a4754a460fac74a0754c8,1600856697.134054,1600856706.411466,9.277411937713623
31,33.0,a629f1e1c71c4f11a9f1e1c71c3f113b,1600856697.241676,1600856713.8690581,16.627382040023804
32,8.0,f8eaa95a19ba44e9aaa95a19ba64e95c,1600856697.348629,1600856706.4638112,9.115182161331177
33,51.0,d20c9f0e411f49608c9f0e411ff960ff,1600856697.463999,1600856717.837166,20.373167037963867
34,94.0,7c3e715049ec4d3ebe715049ec6d3e97,1600856697.565962,1600856710.692898,13.126935958862305
35,35.0,03bcbbfb63eb40d8bcbbfb63eb10d8a2,1600856697.6636858,1600856713.912541,16.248855113983154
36,89.0,2a101431c1584a65901431c158ca6545,1600856697.7593238,1600856716.199192,18.439868211746216
37,17.0,7e334344a84a4d86b34344a84a2d86f1,1600856697.857085,1600856710.793291,12.936206102371216
38,1.0,0802e15fe151440082e15fe151540069,1600856697.958961,1600856713.9574158,15.998454809188843
39,2.0,5494c10e694643aa94c10e694673aad8,1600856698.057193,1600856706.726068,8.668874979019165
40,40.0,cee396cdbe6f4248a396cdbe6fb248b6,1600856698.1591291,1600856720.543225,22.384095907211304
41,62.0,3a54e3e1a6b34c9a94e3e1a6b3dc9a0c,1600856698.2590551,1600856710.8853278,12.626272678375244
42,85.0,1e235c88cec94c32a35c88cec9cc3233,1600856698.354194,1600856714.003566,15.649372100830078
43,18.0,2249ea2e9e15499189ea2e9e15999142,1600856698.456806,1600856710.9295628,12.47275686264038
44,42.0,9bb08f2a76334129b08f2a763391296f,1600856698.561549,1600856716.240623,17.67907404899597
45,80.0,31d2e59144e447ab92e59144e4d7abc0,1600856698.663929,1600856710.9728,12.308871030807495
46,28.0,aa064071375f4d47864071375fed4713,1600856698.762841,1600856714.051797,15.288955926895142
47,21.0,7cbdae630eba493bbdae630eba993b8c,1600856698.86201,1600856711.015081,12.15307092666626
48,53.0,27ebeab5761f42c6abeab5761ff2c6e7,1600856698.966083,1600856717.883151,18.917068004608154
49,68.0,03a93e61f28b4976a93e61f28ba97657,1600856699.06562,1600856711.058597,11.992977142333984
50,79.0,2a12d4a307654d2d92d4a307650d2db1,1600856699.164222,1600856714.099564,14.935342073440552
51,71.0,87aae3454afd4c46aae3454afd0c4676,1600856699.271322,1600856711.1019552,11.830633163452148
52,64.0,5c05ac8e9f6a495c85ac8e9f6a295c77,1600856699.376058,1600856716.283903,16.90784478187561
53,63.0,b53ca93c626d475dbca93c626d275d6e,1600856699.48283,1600856711.144601,11.661771059036255
54,46.0,02269912892143b1a699128921b3b1c2,1600856699.591629,1600856714.145504,14.553874969482422
55,90.0,a13c01a30354449abc01a30354649ae7,1600856699.694208,1600856711.190921,11.496713161468506
56,87.0,c95f5639279d4a469f5639279d1a4683,1600856699.797021,1600856719.302923,19.50590205192566
57,10.0,d4a3810c188f4147a3810c188f2147d8,1600856699.901529,1600856714.191454,14.28992486000061
58,70.0,ebde60c2acbe41119e60c2acbe81111d,1600856699.998026,1600856711.2768588,11.278832912445068
59,65.0,f32fb16ac26a4b1bafb16ac26a6b1bd8,1600856700.098272,1600856716.3284018,16.230129718780518
60,77.0,8b19aa527d23437899aa527d23637832,1600856700.197623,1600856711.3234801,11.12585711479187
61,74.0,b64219429e6d4a2a8219429e6d2a2a55,1600856700.297686,1600856714.235232,13.937546014785767
62,48.0,a606c35a46834a1886c35a46830a18ee,1600856700.396051,1600856717.930423,17.534372091293335
63,9.0,97d9d69613d04c9399d69613d08c9377,1600856700.498647,1600856707.6827571,7.184110164642334
64,20.0,42877882d38e4bc8877882d38e3bc89d,1600856700.60187,1600856721.731922,21.130051851272583
65,16.0,40db0d291ddf49069b0d291ddff90633,1600856700.7021708,1600856711.451199,10.749028205871582
66,6.0,014e5d670b804f238e5d670b806f23cd,1600856700.801445,1600856707.768384,6.9669389724731445
67,7.0,701a53af7ad443949a53af7ad4d3949e,1600856700.906307,1600856714.321398,13.415091037750244
68,98.0,97a80a4b0011459aa80a4b0011d59ae8,1600856701.00788,1600856717.976883,16.969002962112427
69,92.0,3e59f7bff22c4e3499f7bff22cee3459,1600856701.114132,1600856714.368202,13.254070043563843
70,43.0,c7e93b4b29174e36a93b4b29170e36a6,1600856701.227736,1600856711.579869,10.35213303565979
71,39.0,fee7f8206e074859a7f8206e074859dd,1600856701.343961,1600856716.445559,15.101598024368286
72,31.0,244ef13ac6fd4fd08ef13ac6fd1fd028,1600856701.454299,1600856711.623582,10.169282913208008
73,26.0,28c496b0cc18401e8496b0cc18101eca,1600856701.55092,1600856714.412734,12.861814022064209
74,50.0,806984dc395f492ca984dc395fd92c85,1600856701.675691,1600856719.350786,17.675095081329346
