,client_id,activation_id,start_time,end_time,diff
0,61.0,fbb2ad3bddc948ddb2ad3bddc958ddbc,1600856798.5996082,1600856810.159318,11.559709787368774
1,31.0,4ed5f637e9ee48a295f637e9ee38a229,1600856798.704395,1600856814.711728,16.007333040237427
2,22.0,ae54bbe5d915484694bbe5d915c8465f,1600856798.804907,1600856810.204115,11.399207830429077
3,9.0,478361051bcb43158361051bcb031554,1600856798.90853,1600856818.220137,19.311606884002686
4,83.0,5a27aa30603f4527a7aa30603f552798,1600856799.009182,1600856810.248907,11.239725112915039
5,5.0,0dfe2d84193b4aedbe2d84193b5aed03,1600856799.108939,1600856814.761049,15.65211009979248
6,99.0,98093da6b690473b893da6b690673b03,1600856799.205857,1600856820.677102,21.471245050430298
7,56.0,533ff75f5a974fcdbff75f5a977fcd2b,1600856799.311197,1600856810.3342311,11.02303409576416
8,37.0,18f57c03fcda4af1b57c03fcdabaf1cd,1600856799.4162612,1600856814.8060732,15.389811992645264
9,30.0,47908037aa0b46be908037aa0b16be38,1600856799.53166,1600856810.380296,10.848635911941528
10,44.0,80c493c3a81a47568493c3a81aa75645,1600856799.6275442,1600856818.271184,18.64363980293274
11,72.0,4cd706958358407397069583582073e7,1600856799.7311082,1600856810.426095,10.694986820220947
12,87.0,6e17473d32c84a8397473d32c80a837f,1600856799.8352032,1600856814.850488,15.015284776687622
13,86.0,52b59f5500d14910b59f5500d1791094,1600856799.9374819,1600856810.470443,10.532961130142212
14,17.0,6c9fbc948ae440f09fbc948ae450f073,1600856800.038912,1600856822.4612322,22.422320127487183
15,65.0,d56aa094bda94bbeaaa094bda91bbeb2,1600856800.1429288,1600856810.517538,10.374609231948853
16,95.0,17fccca1ccca4beebccca1cccaebee9a,1600856800.245436,1600856814.8968,14.651364088058472
17,41.0,4f67938240394f24a793824039cf2478,1600856800.346925,1600856810.5625951,10.215670108795166
18,97.0,f082149bd7434c6a82149bd7435c6a05,1600856800.446081,1600856818.317444,17.871363162994385
19,45.0,20bbd2ad90ec420abbd2ad90ec220ab6,1600856800.549008,1600856810.604898,10.055890083312988
20,15.0,041d45ae03b8404f9d45ae03b8f04f93,1600856800.652738,1600856814.943153,14.290414810180664
21,82.0,b5539fb17ce24e3f939fb17ce21e3f20,1600856800.7583518,1600856820.7242198,19.96586799621582
22,76.0,85656237ff5240bfa56237ff5270bffd,1600856800.870003,1600856814.98895,14.11894702911377
23,8.0,815f48149ab741ba9f48149ab761ba58,1600856800.971891,1600856810.737472,9.765581130981445
24,81.0,cbbc35115c1b490dbc35115c1bd90d5d,1600856801.072762,1600856818.3643079,17.291545867919922
25,71.0,93a99741fa1a4217a99741fa1a6217ed,1600856801.173218,1600856815.033555,13.860337018966675
26,6.0,739b69a149aa425e9b69a149aa825efd,1600856801.269356,1600856810.824168,9.554811954498291
27,20.0,7c3f211d269b471bbf211d269b371bb1,1600856801.372213,1600856823.885995,22.513782024383545
28,68.0,f0ea5791bc284a76aa5791bc28ea761d,1600856801.479143,1600856815.077473,13.598330020904541
29,23.0,350a2312b2b54a608a2312b2b5ba60ba,1600856801.5799942,1600856818.411895,16.83190083503723
30,33.0,0a2464c6d9864667a464c6d986f66747,1600856801.6772008,1600856815.1200309,13.442830085754395
31,14.0,22a76a3c5ce14286a76a3c5ce1128670,1600856801.786198,1600856820.774722,18.988524198532104
32,96.0,6d98f81f4c18465c98f81f4c18765c5d,1600856801.890707,1600856815.167192,13.276484966278076
33,73.0,f7a33e41f3744abfa33e41f3749abfac,1600856801.994708,1600856818.4590259,16.464317798614502
34,78.0,0f0aaef0f09848d48aaef0f098a8d416,1600856802.110314,1600856815.2112179,13.100903987884521
35,21.0,f73b103743a24086bb103743a240869c,1600856802.213119,1600856822.507812,20.294692993164062
36,91.0,29eb1b825f3c463bab1b825f3c863be9,1600856802.3174531,1600856815.256943,12.939489841461182
37,38.0,50ac9af230dc4a27ac9af230dcda277f,1600856802.4203641,1600856818.506745,16.08638095855713
38,19.0,2fae7246ef404e64ae7246ef402e6424,1600856802.6131682,1600856815.301704,12.688535690307617
39,18.0,47c4df197291478984df1972914789ae,1600856802.7090418,1600856820.8223,18.113258123397827
40,74.0,4a17044f4a29401897044f4a290018da,1600856802.8047302,1600856815.3514209,12.546690702438354
41,13.0,c2f3f437eeee45a4b3f437eeeea5a46d,1600856802.89934,1600856818.554894,15.655554056167603
42,60.0,64e7e7b9634a4c27a7e7b9634a7c27bf,1600856803.002254,1600856825.078448,22.076194047927856
43,62.0,b643696a481548c083696a481598c0f8,1600856803.112318,1600856815.44063,12.328311920166016
44,11.0,456c21528e324dc9ac21528e32adc92f,1600856803.213849,1600856818.6011782,15.3873291015625
45,92.0,f4d757b8623247a59757b86232d7a5e3,1600856803.315944,1600856815.485879,12.16993498802185
46,54.0,e8d77bd58bbc476c977bd58bbc176c73,1600856803.4154198,1600856820.867179,17.451759099960327
47,66.0,305e17e1fc7a4ca19e17e1fc7a0ca1bf,1600856803.518216,1600856815.531568,12.013352155685425
48,70.0,898dff9ed78643a48dff9ed78623a450,1600856803.615537,1600856818.644324,15.02878713607788
49,84.0,8a94ad153ccf481894ad153ccf781876,1600856803.7196422,1600856815.577037,11.857394933700562
50,59.0,ac6bf91d20794e67abf91d20793e67b5,1600856803.8224561,1600856822.555064,18.7326078414917
51,7.0,263e88e82cfe4b50be88e82cfedb508f,1600856803.925326,1600856811.834526,7.909199953079224
52,46.0,7b5a5e8453554a2c9a5e8453554a2cb3,1600856804.024436,1600856815.6183228,11.593886852264404
53,1.0,20bc1878cb48456cbc1878cb48756ca6,1600856804.125385,1600856818.688838,14.563452959060669
54,26.0,55f13c700c9343acb13c700c9353acc6,1600856804.226115,1600856815.661309,11.43519401550293
55,58.0,3365ed2a07074440a5ed2a0707e440a0,1600856804.3264189,1600856820.9121869,16.58576798439026
56,0.0,1901e0aae6b2417781e0aae6b2017743,1600856804.471364,1600856818.733163,14.261799097061157
57,35.0,2a83ab9558e942b983ab9558e952b980,1600856804.585126,1600856815.748794,11.163668155670166
58,77.0,8ee3903e170c4ebba3903e170caebbe5,1600856804.687949,1600856823.932825,19.24487614631653
59,24.0,9670979f5d8d4e8fb0979f5d8d7e8f60,1600856804.790569,1600856815.795444,11.00487494468689
60,57.0,2d11cf3b7cf447f491cf3b7cf457f40a,1600856804.892182,1600856818.781336,13.889153957366943
61,50.0,d74c73e3a37047978c73e3a3702797be,1600856804.995098,1600856820.956563,15.961464881896973
62,34.0,ae379c24574a4f39b79c24574a4f399f,1600856805.1004229,1600856815.882773,10.782350063323975
63,28.0,5bf9f2fbfe7f4f68b9f2fbfe7f6f68ec,1600856805.205927,1600856818.8263528,13.620425939559937
64,51.0,f1c74656bbdb4db9874656bbdb3db91e,1600856805.3114471,1600856822.6036701,17.29222297668457
65,69.0,94187ac8c4e849af987ac8c4e8f9aff0,1600856805.421675,1600856821.0012412,15.579566240310669
66,98.0,6306d460af1f48cc86d460af1f08ccde,1600856805.528786,1600856818.915434,13.386647939682007
67,79.0,e20d8057ba5a44078d8057ba5a7407da,1600856805.632895,1600856816.04702,10.414124965667725
68,85.0,8438fe8ec4864bddb8fe8ec4861bdd18,1600856805.739037,1600856826.1710238,20.431986808776855
69,2.0,64ed24cf7a134e01ad24cf7a13ae0143,1600856805.8484511,1600856812.545089,6.696637868881226
70,16.0,4da7f62ec9244c0ca7f62ec9248c0c35,1600856805.95713,1600856818.962508,13.005378007888794
71,3.0,a4f61c2021764748b61c2021761748b4,1600856806.059694,1600856812.5899851,6.5302910804748535
72,89.0,7779f684877f451ab9f684877fe51acf,1600856806.161746,1600856821.048219,14.886472940444946
73,12.0,399dc195ba0a42b79dc195ba0ad2b773,1600856806.266148,1600856822.650583,16.384434938430786
74,63.0,b5e7e44f7e704f7fa7e44f7e703f7f49,1600856806.36339,1600856816.270611,9.90722107887268
75,49.0,e9711a9449514bd6b11a9449513bd644,1600856806.467089,1600856819.045742,12.57865309715271
76,40.0,b8e425067c764b7ea425067c76db7ee7,1600856806.570076,1600856821.0934458,14.523369789123535
77,47.0,fca2b24f67a7439fa2b24f67a7639f5f,1600856806.672699,1600856819.090594,12.417895078659058
78,64.0,3c722bcb8943469eb22bcb8943169eb1,1600856806.775607,1600856816.405073,9.629465818405151
79,80.0,7597c034c43b437b97c034c43b637b0e,1600856806.879859,1600856823.980876,17.101016998291016
80,53.0,8598720b1dec42f898720b1decc2f8ec,1600856806.981011,1600856819.1351318,12.154120922088623
81,4.0,1a3e5a1973fd4ec2be5a1973fd8ec2b8,1600856807.135831,1600856812.950599,5.814767837524414
82,32.0,5e6f8e11b6344157af8e11b634315749,1600856807.2361972,1600856821.1390579,13.902860641479492
83,90.0,dc03f3f024d1467f83f3f024d1a67fdf,1600856807.340744,1600856819.181015,11.84027099609375
84,52.0,a35e450ff25942e19e450ff25932e1a6,1600856807.4420412,1600856822.702875,15.260833740234375
85,25.0,9f69d6049c6b4bb8a9d6049c6babb8bd,1600856807.547194,1600856819.228661,11.681467056274414
86,48.0,42d7590242e7471797590242e7c717eb,1600856807.648712,1600856825.123255,17.47454309463501
87,36.0,0765735862ee425aa5735862eef25a3b,1600856807.747034,1600856822.7471948,15.000160694122314
88,94.0,4d949c40f6144cee949c40f6144cee3f,1600856807.852213,1600856824.0243258,16.172112941741943
89,42.0,b41131141f6140c49131141f6190c4ba,1600856807.957199,1600856816.780459,8.823259830474854
90,88.0,4149c824954245b389c8249542b5b388,1600856808.0569081,1600856819.36221,11.305301904678345
91,10.0,30ab902c62364812ab902c6236481217,1600856808.15969,1600856821.311145,13.151455163955688
92,27.0,758fdbc843ae44088fdbc843aee40896,1600856808.266577,1600856822.79014,14.523562908172607
93,29.0,f4573517b40e4127973517b40e412760,1600856808.375138,1600856819.451851,11.076712846755981
94,43.0,4b89bd72ba434e4a89bd72ba43ae4a00,1600856808.492094,1600856821.357188,12.86509394645691
95,93.0,ce1a79bc60ce43e79a79bc60ce23e766,1600856808.60382,1600856827.2182558,18.61443567276001
96,75.0,33744e827f824318b44e827f821318ea,1600856808.7036438,1600856819.53895,10.835306167602539
97,67.0,ee2a2750a6a14712aa2750a6a1e71215,1600856808.803668,1600856821.406966,12.60329794883728
98,39.0,4db50e128fbf4075b50e128fbf907530,1600856808.9051871,1600856822.832055,13.926867961883545
99,55.0,260b20e21d384f388b20e21d38df3827,1600856809.005156,1600856819.625129,10.619972944259644
